cluster_id,log_e_full,log_e_para_multi,log_e_oracle,log_e_stacked_full,log_e_stacked_para,y_astro
468,164.89726090463446,-1.7438387337889212,-7.238675981441338,164.20411372407452,-2.4328864038509463,0
469,-1.8193369496622172,-1.8299474752260667,-7.352401648496917,-2.5085380730239213,-2.519106589752558,0
470,164.89726090463446,-1.768489362577769,-7.0504504942941875,164.20411372407452,-2.456566961557626,0
471,-1.8008666347947484,-1.7929584809806598,-7.246543869721485,-2.4897081811099433,-2.481833870296952,0
472,-1.4493316340292877,-1.804509547907053,-7.151802775719046,-2.1391466650604145,-2.492907005708095,0
473,164.89726090463446,-1.3926819619111075,-6.55182490827435,164.20411372407452,-2.080098968581095,0
474,-1.8349857042583235,-1.8001726338969983,-7.246543869721485,-2.5236781438456135,-2.4890171608726175,0
475,26.039988402756578,-1.7134033953304546,-7.334079438216767,25.346841222196637,-2.4029349287034174,0
476,-1.8269888356902748,-1.7847832076858343,-7.334079438216767,-2.5160863310468975,-2.474047741403488,0
477,-1.8371859028901496,-1.804426840171366,-7.246543869721485,-2.525868552242816,-2.4932530633540972,0
478,-1.8420174780980971,-1.8137997975225737,-7.151802775719046,-2.530233847238696,-2.5021530296992336,0
479,-1.8408228661427608,-1.811478358340684,-7.151802775719046,-2.5290451077001537,-2.499842679928825,0
480,-1.8180187769494176,-1.7676546747063495,-7.238675981441338,-2.5067514776164828,-2.456603746276339,0
481,-1.1447427873968563,-1.7806521940463962,-7.352401648496917,-1.8358780463504765,-2.470002770837526,0
482,164.89726090463446,-1.751847320391664,-7.246543869721485,164.20411372407452,-2.4408944147997818,0
483,164.89726090463446,-1.723486560016657,-7.352401648496917,164.20411372407452,-2.413047707359716,0
484,164.89726090463446,-1.7940125427281646,-7.238675981441338,164.20411372407452,-2.4828497311921938,0
485,-1.8371859028901496,-1.804426840171366,-7.151802775719046,-2.5254259799408842,-2.4928246898636304,0
486,-1.8334304500898169,-1.7971707216803214,-7.238675981441338,-2.5220947427182216,-2.485994306331204,0
487,-2.2335674502925595,-1.8001726338969983,-7.246543869721485,-2.9200855742606073,-2.4890171608726175,0
488,0.8778189817757586,-1.7647489415930204,-6.182560750788616,0.18552988500646772,-2.4459076772766166,0
489,-1.987144858430153,-1.7800372166189304,-7.246543869721485,-2.6751070761951805,-2.46896733233059,0
490,164.89726090463446,-1.811478358340684,-7.238675981441338,164.20411372407452,-2.500239774325392,0
491,164.89726090463446,-1.7806867752188702,-7.246543869721485,164.20411372407452,-2.4696141565832113,0
492,35.75963442529778,-1.778850305008777,-7.238675981441338,35.066487244737836,-2.4677522122024147,0
493,-1.8371859028901496,-1.804426840171366,-7.151802775719046,-2.5254259799408842,-2.4928246898636304,0
494,-1.8349857042583235,-1.8001726338969983,-7.352401648496917,-2.5241247156091053,-2.489448515917548,0
495,-1.8349857042583235,-1.8001726338969983,-7.334079438216767,-2.524050751254967,-2.489377072316849,0
496,164.89726090463446,-1.8034483467389677,-7.151802775719046,164.20411372407452,-2.49185083034547,0
497,164.89726090463446,-1.761809996924046,-7.352401648496917,164.20411372407452,-2.4512313084792536,0
498,-1.8361436863112857,-1.8024105672142228,-7.352401648496917,-2.5252780628911387,-2.491677792629658,0
499,164.89726090463446,-1.7622005870232411,-7.151802775719046,164.20411372407452,-2.4507943615875534,0
500,164.89726090463446,-1.7823871387787429,-7.151802775719046,164.20411372407452,-2.47088827711946,0
501,2.196575320082934,-1.657085944928405,-7.151802775719046,1.5035152423125497,-2.346133122321181,0
502,-1.8262811434724529,-1.783426757516938,-7.334079438216767,-2.515381497956824,-2.4726965440909505,0
503,-1.8297143169235024,-1.7900154457342323,-7.246543869721485,-2.518430125574888,-2.4789033619044147,0
504,164.89726090463446,-1.777754218541954,-7.238675981441338,164.20411372407452,-2.4666607665261697,0
505,-1.8316797474986457,-1.793796743032896,-7.151802775719046,-2.519946703932242,-2.482244693378713,0
506,-1.806052320787952,-1.745018702014475,-7.334079438216767,-2.4952335548772067,-2.4344343158484976,0
507,164.89726090463446,-1.7624417489226096,-7.238675981441338,164.20411372407452,-2.451412602465412,0
508,-1.8297143169235024,-1.7900154457342323,-7.334079438216767,-2.518800782294409,-2.4792596509769633,0
509,6.051350755820619,-1.581161350659387,-5.149006757401299,5.358217244475483,-2.246482702045139,0
510,-1.738278060236269,-1.6210825467065848,-7.129191354752395,-2.4268777873410503,-2.310184155051206,0
511,-1.8369553614457537,-1.8039806653089057,-7.334079438216767,-2.5260123765521625,-2.493170090747983,0
512,-1.8291714906479273,-1.78897230909188,-7.238675981441338,-2.517854792655702,-2.477831119874264,0
513,164.89726090463446,-1.741318156426925,-7.352401648496917,164.20411372407452,-2.4308149031689115,0
514,164.89726090463446,-1.77214658804543,-7.334079438216767,164.20411372407452,-2.4614597832549254,0
515,-1.8317918075159103,-1.7940125427281646,-7.238675981441338,-2.52046342357955,-2.4828497311921938,0
516,164.89726090463446,-1.7813936331141262,-7.352401648496917,164.20411372407452,-2.47074139925388,0
517,-1.9477652194548545,-1.5145009418379984,-6.224560214512799,-2.627120843195498,-2.1986841750283785,0
518,-2.1960498266997552,-1.8002410870451793,-7.238675981441338,-2.8827609933436067,-2.489051405065113,0
519,-1.8598730874228773,-1.7911104474277073,-7.238675981441338,-2.5484175355419407,-2.479960098968031,0
520,-1.7580701670670962,-1.6087156748625278,-7.238675981441338,-2.447059200094504,-2.298280561732217,0
521,-1.1927516620826162,-1.7505426000422015,-7.238675981441338,-1.8835341492260635,-2.4395627520314647,0
522,0.7981230612375839,-1.5595502004419632,-5.622131374518007,0.10660279842808074,-2.2356391496417287,0
523,-2.1997900188546353,-1.8052796662974064,-7.334079438216767,-2.8870632486746977,-2.4944639574480947,0
524,164.89726090463446,-1.7760893827962847,-7.352401648496917,164.20411372407452,-2.4654572106931827,0
525,164.89726090463446,-1.7800615610033002,-7.151802775719046,164.20411372407452,-2.468573466548945,0
526,164.89726090463446,-1.6490991596273346,-7.238675981441338,164.20411372407452,-2.3385166951864953,0
527,-1.8647530049946832,-1.8002410870451793,-7.151802775719046,-2.5528562709347,-2.4886587278783345,0
528,164.89726090463446,-1.79626087039408,-7.352401648496917,164.20411372407452,-2.485551837334492,0
529,164.89726090463446,-1.761365085158153,-7.151802775719046,164.20411372407452,-2.449962653875326,0
530,-1.1893108386730966,-1.7385728934603717,-7.352401648496917,-1.8803544984075935,-2.428079629665974,0
531,19.248465919585986,-1.803860486357519,-7.238675981441338,18.555318739029182,-2.492655113272344,0
532,2.634125586769265,-1.7321545778153302,-6.954832606875982,1.9410468845927378,-2.419923380300697,0
533,-2.0786723916047296,-1.796462806750286,-7.151802775719046,-2.765576317399421,-2.484898241441766,0
534,-1.8659703008889144,-1.802524794574068,-7.334079438216767,-2.55490715477385,-2.491719966438258,0
535,164.89726090463446,-1.7977577523112904,-7.334079438216767,164.20411372407452,-2.4869716818218013,0
536,-1.8598730874228773,-1.7911104474277073,-7.352401648496917,-2.5489113015068443,-2.4804211864889734,0
537,164.89726090463446,-1.777102693154275,-7.238675981441338,164.20411372407452,-2.4660119972742227,0
538,-2.1792653744670245,-1.7342791738976149,-6.8552246059722535,-2.8631391026210062,-2.4214737308863175,0
539,164.89726090463446,-1.8033962668250143,-7.238675981441338,164.20411372407452,-2.492192909423511,0
540,0.7894315433128535,-1.7615184488934164,-7.334079438216767,0.09658080468413932,-2.4508720996767166,0
541,11.003855116743994,-1.778818199397178,-7.246543869721485,10.310707948040436,-2.4677534418471776,0
542,164.89726090463446,-1.791664987090201,-7.246543869721485,164.20411372407452,-2.4805458866079038,0
543,-1.8647530049946832,-1.8002410870451793,-7.151802775719046,-2.5528562709347,-2.4886587278783345,0
544,-1.8647530049946832,-1.8002410870451793,-7.151802775719046,-2.5528562709347,-2.4886587278783345,0
545,-1.8668927638806148,-1.8042570052450275,-7.334079438216767,-2.555825740279099,-2.4934453390094915,0
546,-2.233702707907533,-1.8046001718724296,-7.334079438216767,-2.920773934349227,-2.4937871495466295,0
547,-1.8360866278039736,-1.747147127450638,-7.246543869721485,-2.524774171286948,-2.436213408660242,0
548,-1.86197643745881,-1.7950411929480754,-7.151802775719046,-2.5500936536298884,-2.483483305441526,0
549,164.89726090463446,-1.721159816252071,-7.334079438216767,164.20411372407452,-2.4106632473295924,0
550,-2.234599798283208,-1.8057685091127431,-7.334079438216767,-2.9216655881470794,-2.4949508663960938,0
551,3.545706360599209,-1.7737050193697952,-7.151802775719046,2.8525817809481384,-2.462246228249933,0
552,29.77568519869001,-1.8208363364362612,-7.246543869721485,29.082538018130066,-2.509591226708338,0
553,164.89726090463446,-1.7807633560550435,-7.246543869721485,164.20411372407452,-2.4696904149322054,0
554,-2.1470507044914062,-1.8039904611641744,-7.238675981441338,-2.8340686874893293,-2.492784523549538,0
555,-0.5716999714560931,-1.7341386776430563,-7.334079438216767,-1.2636913461113815,-2.4235945965173564,0
556,-1.8769847406319211,-1.7700217901091098,-7.352401648496917,-2.5659521864909483,-2.4594124372620407,0
557,-0.8879400067244367,-0.2910921453873965,-5.573114174632559,-1.5718984070242152,-0.9791700523016823,0
558,-2.2268942604302615,-1.796900634813995,-7.238675981441338,-2.913404486181244,-2.4857253845338874,0
559,-1.8892533092395536,-1.7921788210769234,-7.238675981441338,-2.5776608466441386,-2.4810238886643834,0
560,-1.888613106060138,-1.791017170105854,-7.352401648496917,-2.5775317679640612,-2.480328266317951,0
561,-1.8804873795564536,-1.7763252594047296,-7.246543869721485,-2.5689729212985886,-2.465270966886856,0
562,-1.8954239816357823,-1.8034067628335464,-7.334079438216767,-2.5842352540275826,-2.4925984545014637,0
563,34.752380565966725,-1.7876768839299153,-7.238675981441338,34.05923338540678,-2.476541234506298,0
564,-1.8913789591451071,-1.7960401743256482,-7.238675981441338,-2.5797764349261296,-2.4848686337105383,0
565,164.89726090463446,-1.753486060139827,-7.151802775719046,164.20411372407452,-2.4421192540490986,0
566,10.529258728241222,-1.752616947666166,-7.352401648496917,9.836111564824543,-2.4420722915002946,0
567,7.599717440530446,-1.7746513019160677,-7.352401648496917,6.906570580875968,-2.4640245506862195,0
568,-2.1713996991318822,-1.757889901508753,-7.352401648496917,-2.858940255960203,-2.4473257632185783,0
569,-1.8905577305189043,-1.7945475753038282,-7.352401648496917,-2.5794681789530776,-2.483845130729884,0
570,164.89726090463446,-1.4795244957610212,-4.355777639282375,164.20411372407452,-2.1178563795222725,0
571,164.89726090463446,-1.776413513992263,-7.352401648496917,164.20411372407452,-2.4657801189975834,0
572,42.53378814666392,-1.7725372596790931,-7.352401648496917,41.840640966103976,-2.4619184632849618,0
573,-2.1229959504677356,-1.7700217901091098,-7.238675981441338,-2.8101591756820636,-2.4589609334038256,0
574,164.89726090463446,-1.734369335362481,-7.352401648496917,164.20411372407452,-2.4238913146231083,0
575,164.89726090463446,-1.3182749334774169,-4.1809617577811515,164.20411372407452,-1.9558785240556382,0
576,-2.2233020838620035,-1.7922296399611946,-7.334079438216767,-2.9104359878917925,-2.481465210582641,0
577,164.89726090463446,-1.732152158355895,-7.334079438216767,164.20411372407452,-2.421615389237424,0
578,164.89726090463446,-1.7780261622118494,-7.352401648496917,164.20411372407452,-2.467386677098053,0
579,-1.8892533092395536,-1.7921788210769234,-7.238675981441338,-2.5776608466441386,-2.4810238886643834,0
580,-1.2675213289202727,-1.8149176099414843,-7.238675981441338,-1.9581204646456953,-2.5036639494092863,0
581,164.89726090463446,-1.7921788210769234,-7.352401648496917,164.20411372407452,-2.481485467059747,0
582,164.89726090463446,-1.8036121544027228,-7.238675981441338,164.20411372407452,-2.4924078597134978,0
583,164.89726090463446,-1.7720202375374088,-7.246543869721485,164.20411372407452,-2.4609839558753994,0
584,-2.117657533978628,-1.801398303498048,-7.352401648496917,-2.8054906713944194,-2.4906694468661494,0
585,164.89726090463446,-1.7611751399552862,-7.334079438216767,164.20411372407452,-2.4505300904018683,0
586,-0.0074551580800863,-1.7674654191813657,-7.334079438216767,-0.6999447645298825,-2.4567964858600977,0
587,-2.0200787105664535,-1.7493030451044942,-7.246543869721485,-2.707867788780587,-2.438360536725973,0
588,-1.865402935044595,-1.7493030451044942,-7.238675981441338,-2.553921919222511,-2.4383282990809048,0
589,-1.865402935044595,-1.7493030451044942,-7.246543869721485,-2.5539581073272526,-2.438360536725973,0
590,-1.8892533092395536,-1.7921788210769234,-7.246543869721485,-2.5776979041096095,-2.4810575325442668,0
591,-1.8702158385872936,-1.757889901508753,-7.151802775719046,-2.5582915450053045,-2.446503217796248,0
592,-2.2041187092295,-1.801398303498048,-7.352401648496917,-2.8914733279056652,-2.4906694468661494,0
593,-1.8892533092395536,-1.7921788210769234,-7.352401648496917,-2.5781692688866107,-2.481485467059747,0
594,-2.2368711874358924,-1.8059329261129924,-7.238675981441338,-2.923315087903075,-2.4947185429323877,0
595,-2.0816301640719455,-1.7493030451044942,-7.334079438216767,-2.7695563164357324,-2.4387026673134424,0
596,-2.0816301640719455,-1.7493030451044942,-7.334079438216767,-2.7695563164357324,-2.4387026673134424,0
597,-1.865402935044595,-1.7493030451044942,-7.246543869721485,-2.5539581073272526,-2.438360536725973,0
598,-1.90379931583451,-1.8187379943100124,-7.246543869721485,-2.5921751710616094,-2.507502071299034,0
599,164.89726090463446,-1.8033218619244713,-7.238675981441338,164.20411372407452,-2.492118827509231,0
600,164.89726090463446,-1.7802372731377487,-7.238675981441338,164.20411372407452,-2.469133300693852,0
601,164.89726090463446,-1.801588950396223,-7.352401648496917,164.20411372407452,-2.49085935617008,0
602,164.89726090463446,-1.790270564297982,-7.151802775719046,164.20411372407452,-2.4787350171204428,0
603,-1.8892533092395536,-1.7921788210769234,-7.151802775719046,-2.577231794216952,-2.4806343504702717,0
604,164.89726090463446,-1.6860715102242296,-4.874162975718107,164.20411372407452,-2.3387962731329113,0
605,0.7441034830128398,1.3454117753910826,-5.359355056795975,0.05318893234969224,0.6534889033742962,0
606,-1.9174053970505716,-1.7924955024173737,-7.238675981441338,-2.6056779369835383,-2.4813392103179712,0
607,-1.9353143696563757,-1.5298853406528272,-4.463916270856089,-2.55171306004084,-2.171216243549433,0
608,2.6825333685951795,-1.7745198719486308,-7.334079438216767,1.989430838978175,-2.463823974699177,0
609,-2.203563431317823,-1.7918979849549568,-7.352401648496917,-2.8909212562926476,-2.4812057072795755,0
610,164.89726090463446,-1.7402162183629426,-7.151802775719046,164.20411372407452,-2.4289087841456816,0
611,-1.2817902234757224,-1.6834091068844832,-7.246543869721485,-1.9723730178000878,-2.372726898634783,0
612,164.89726090463446,-1.571617215280278,-6.336907561229941,164.20411372407452,-2.256280075674082,0
613,-1.926625184541192,-1.8088276907121783,-7.352401648496917,-2.615380376902477,-2.4980699866231717,0
614,-1.925213488767061,-1.806319421698006,-7.334079438216767,-2.6138939458520682,-2.49549959843651,0
615,-1.9228741295070104,-1.8021689410992807,-7.352401648496917,-2.611645729674872,-2.4914371020842316,0
616,2.68284806223876,-1.7216594205082765,-7.334079438216767,1.9897455185729118,-2.4111610340132796,0
617,-2.000296931607813,-1.7686534036959896,-7.334079438216767,-2.6886299370323776,-2.4579799428511393,0
618,164.89726090463446,-1.7060445992729083,-7.151802775719046,164.20411372407452,-2.394886493329477,0
619,164.89726090463446,-1.7445731205681736,-7.238675981441338,164.20411372407452,-2.433617785067538,0
620,164.89726090463446,-1.7909749287246404,-7.246543869721485,164.20411372407452,-2.479858764945207,0
621,164.89726090463446,-1.6946433845118387,-7.151802775719046,164.20411372407452,-2.383533981580782,0
622,-1.917813484635524,-1.7932159518811908,-7.334079438216767,-2.6065268005954554,-2.4824476700788107,0
623,-2.2284826591628693,-1.7932159518811908,-7.352401648496917,-2.9156948379836196,-2.482518620311846,0
624,-2.2123941563253156,-1.8036163845037656,-7.151802775719046,-2.8984080089583917,-2.4920180726439387,0
625,-2.125521963659926,-1.7924955024173737,-7.352401648496917,-2.8133132565487404,-2.4818009343155585,0
626,-2.107235703966768,-1.774279803256745,-7.238675981441338,-2.7944922234697196,-2.4632010283594985,0
627,164.89726090463446,-1.7763092660814372,-7.151802775719046,164.20411372407452,-2.4648384919322184,0
628,-2.207619324461712,-1.7764836799984605,-7.334079438216767,-2.894846521217743,-2.4657802427925994,0
629,-1.908488150416596,-1.7768084969570808,-6.370995589486309,-2.5901679260333097,-2.4598960097794764,0
630,164.89726090463446,-1.7764836799984605,-7.334079438216767,164.20411372407452,-2.4657802427925994,0
631,164.89726090463446,-1.762473152496704,-7.334079438216767,164.20411372407452,-2.4518231867247278,0
632,164.89726090463446,-1.7933112763851329,-7.334079438216767,164.20411372407452,-2.4825426220553095,0
633,-1.8939666992145143,-1.7514864297281036,-7.352401648496917,-2.5828627108243323,-2.440945937209751,0
634,-2.196087009821445,-1.7514864297281036,-7.352401648496917,-2.883487833397759,-2.440945937209751,0
635,-1.895826756923652,-1.754714738047631,-7.334079438216767,-2.584636286349964,-2.444094062908968,0
636,-1.906831730746032,-1.7739061990660374,-7.334079438216767,-2.5955933659025505,-2.4632126549639417,0
637,-0.3578992283191117,-1.8247643753781673,-7.238675981441338,-1.0500195904963774,-2.5134672633716546,0
638,-1.8939666992145143,-1.7514864297281036,-7.151802775719046,-2.581920827906393,-2.440128620642841,0
639,164.89726090463446,-1.7939122514773551,-7.246543869721485,164.20411372407452,-2.4827835732439323,0
640,-0.0796563414122709,-1.6193150980439288,-5.343319034650801,-0.7676405622985145,-2.2886118443810655,0
641,164.89726090463446,-1.790175255646031,-7.246543869721485,164.20411372407452,-2.479062492537028,0
642,-1.9505466505791205,-1.8028882974524816,-7.246543869721485,-2.6386947332717643,-2.4917211491920943,0
643,-1.948816402935965,-1.799904709891665,-7.334079438216767,-2.6373904218521598,-2.4891102024463834,0
644,-2.2181452191096525,-1.8033223452484783,-7.352401648496917,-2.905418255713078,-2.4925860382562433,0
645,164.89726090463446,-1.012925823728373,-5.704209336399849,164.20411372407452,-1.6969399355285857,0
646,1.372850045597002,-1.7905643560512323,-7.151802775719046,0.6799013589606514,-2.479027436142306,0
647,164.89726090463446,-1.789525630704827,-7.334079438216767,164.20411372407452,-2.478771743492257,0
648,-2.2141280589210277,-1.791220314751647,-7.238675981441338,-2.9007221995914527,-2.4800694951212905,0
649,-1.998918657101998,-1.561371183884399,-4.487381640741411,-2.612296245556913,-2.202295533438022,0
650,-1.9505466505791205,-1.8028882974524816,-7.352401648496917,-2.6391957522207905,-2.492153672447009,0
651,164.89726090463446,-1.2776832601374657,-7.159921195322207,164.20411372407452,-1.9680457837358105,0
652,164.89726090463446,-1.7667608551960126,-7.238675981441338,164.20411372407452,-2.4557136695863986,0
653,-1.9505466505791205,-1.8028882974524816,-7.334079438216767,-2.6391127680560804,-2.492082035325475,0
654,-1.8688643982232789,-1.6658650144956253,-7.352401648496917,-2.5578655775483146,-2.3556266145771882,0
655,-1.9432753401999991,-1.790374898557448,-7.352401648496917,-2.631956957492185,-2.4796884530712178,0
656,4.245018098319614,-1.724393225927625,-7.334079438216767,3.551880277413833,-2.413884877745052,0
657,-1.9217434740411896,-1.7536971217888966,-7.334079438216767,-2.6104393694759445,-2.4430802717278604,0
658,-1.4139713793606767,-1.5213678078835036,-4.230631660698384,-2.049033307742845,-2.1500522774003454,0
659,164.89726090463446,-1.8029203087603067,-7.151802775719046,164.20411372407452,-2.491325291156089,0
660,164.89726090463446,-1.7293738287335518,-7.233168381179921,164.20411372407452,-2.418457981227595,0
661,3.1980296868734186,-1.7929388222011624,-7.246543869721485,2.5049116116763543,-2.4818142953157225,0
662,-1.8821431187109257,-1.687635255528294,-7.334079438216767,-2.5710114727981015,-2.3772586053930564,0
663,-2.1014112688959985,-1.7399896928153669,-7.238675981441338,-2.78870189846738,-2.4290530796191074,0
664,164.89726090463446,-1.787197790062784,-7.246543869721485,164.20411372407452,-2.476097665067419,0
665,-1.9455117083843043,-1.79421654938594,-7.151802775719046,-2.633191891962534,-2.48266253118181,0
666,-1.9347688930218228,-1.77581836045043,-7.151802775719046,-2.62250733550397,-2.464349847502318,0
667,-1.9217434740411896,-1.7536971217888966,-7.238675981441338,-2.6099948732662512,-2.442704261375714,0
668,-1.9455117083843043,-1.79421654938594,-7.151802775719046,-2.633191891962534,-2.48266253118181,0
669,-1.9347688930218228,-1.77581836045043,-7.246543869721485,-2.6229950390651804,-2.4647661926508437,0
670,164.89726090463446,-1.691865486746028,-7.246543869721485,164.20411372407452,-2.381150821136006,0
671,164.89726090463446,-1.7343605057376792,-6.817793317011132,164.20411372407452,-2.421328224710542,0
672,-1.933037551567121,-1.772866361366682,-7.151802775719046,-2.620785325106216,-2.461411422591217,0
673,-1.9347688930218228,-1.77581836045043,-7.238675981441338,-2.622956264437576,-2.4647330924253184,0
674,-1.758957133143234,-1.4921960809559407,-5.3440992389036115,-2.4247491742779745,-2.1643263949888567,0
675,-2.222219404009761,-1.7843313479402398,-7.334079438216767,-2.909359795466012,-2.4735976322742173,0
676,164.89726090463446,-1.7931072102326535,-7.334079438216767,164.20411372407452,-2.4823393533486287,0
677,-1.9347688930218228,-1.77581836045043,-7.352401648496917,-2.6234882516687867,-2.465187210565208,0
678,-1.9217434740411896,-1.7536971217888966,-7.352401648496917,-2.6105200078976103,-2.4431484830060337,0
679,164.89726090463446,-1.7850211025987028,-7.151802775719046,164.20411372407452,-2.4735100157977272,0
680,164.89726090463446,-1.7609003080374426,-7.246543869721485,164.20411372407452,-2.449910192920549,0
681,-1.840194508482248,-1.3738116637005775,-4.813489131769497,-2.4834715716774896,-2.0353874774400524,0
682,164.89726090463446,-1.7108559363083142,-6.853810031649417,164.20411372407452,-2.3981796948789,0
683,-2.1563180772561954,-1.7893531601188588,-7.246543869721485,-2.843327502820852,-2.4782438902117736,0
684,-0.4499421603812276,-1.7563552714576791,-7.246543869721485,-1.1419723984357932,-2.4453838792506684,0
685,-2.2337225997113164,-1.7995753212690837,-7.352401648496917,-2.9209036906838324,-2.488853510508488,0
686,-1.9998861978629083,-1.5187885445313165,-4.2541964406802055,-2.5932369985250188,-2.149085306917393,0
687,14.742700094419089,-1.796635021950025,-7.246543869721485,14.049552914141106,-2.4854947106269027,0
688,-2.038277777195536,-1.7444657935878591,-7.238675981441338,-2.7259257380808104,-2.4335108974724444,0
689,-1.3881851603265196,-1.683471146180754,-7.246543869721485,-2.078480484054012,-2.3727887008054385,0
690,-0.9809238140554672,-1.7479754070887092,-7.246543869721485,-1.6721722637305452,-2.4370383136683964,0
691,-1.976668586410443,-1.8024949080236687,-7.352401648496917,-2.6651989158216454,-2.4917618068208416,0
692,164.89726090463446,-1.7692479598123088,-7.246543869721485,164.20411372407452,-2.4582232356830485,0
693,164.89726090463446,-1.7659504295565522,-7.246543869721485,164.20411372407452,-2.454939411236684,0
694,164.89726090463446,-1.7487064004264694,-7.238675981441338,164.20411372407452,-2.43773410793781,0
695,-1.972305550463373,-1.795174533242485,-7.334079438216767,-2.6607711322089127,-2.484398590211478,0
696,-1.906623453694721,-1.6874561012820806,-7.352401648496917,-2.595465433749932,-2.3771439358203503,0
697,-1.9426206617820616,-1.745929434287557,-7.334079438216767,-2.6312228631370878,-2.4353416544568707,0
698,164.89726090463446,-1.7687151997996795,-6.224560214512799,164.20411372407452,-2.4503187603759238,0
699,1.796954743865566,-1.7633453855889376,-7.238675981441338,1.1039266462534165,-2.4523124714240727,0
700,-2.1799431233353648,-1.7304353577387035,-7.151802775719046,-2.8661839594980862,-2.4191711856131826,0
701,164.89726090463446,-1.7456890344206115,-7.334079438216767,164.20411372407452,-2.4351021506918973,0
702,164.89726090463446,-1.7242439242171983,-7.151802775719046,164.20411372407452,-2.413006920711373,0
703,-2.005453063019407,-1.6959154734599848,-7.238675981441338,-2.693278132071385,-2.385154597852322,0
704,164.89726090463446,-1.8081087915342815,-7.151802775719046,164.20411372407452,-2.4964891638777553,0
705,-1.849128615196475,-1.3407922315275944,-4.944548037240162,-2.4980139383346107,-2.007082029835713,0
706,164.89726090463446,-1.745754160307006,-7.334079438216767,164.20411372407452,-2.4351670338396385,0
707,164.89726090463446,-1.6966845943597173,-7.334079438216767,164.20411372407452,-2.386275968050679,0
708,164.89726090463446,-1.5978189290549816,-4.514624862101517,164.20411372407452,-2.238272876605598,0
709,-1.8821156421579008,-1.6483747137144529,-4.502575490196232,-2.5050193008348485,-2.2855179648700004,0
710,164.89726090463446,-1.7758495173533366,-7.238675981441338,164.20411372407452,-2.4647641177348674,0
711,10.720414350383344,-1.7430218040862129,-7.334079438216767,10.027267184245646,-2.4324448481987933,0
712,-2.0384501183623898,-1.744722736399337,-7.246543869721485,-2.7261401215132075,-2.433798879234288,0
713,-1.3969786642168105,-1.7559347959450882,-7.246543869721485,-2.087248835744373,-2.444965131573987,0
714,-2.0720059176870698,-1.795174533242485,-7.238675981441338,-2.7594657721671125,-2.484006721421595,0
715,-2.2235999156658424,-1.8035489388436583,-7.151802775719046,-2.9095336736322266,-2.491950946277756,0
716,-1.972305550463373,-1.795174533242485,-7.246543869721485,-2.660343946671124,-2.48404046580706,0
717,164.89726090463446,-1.6871369294552077,-7.334079438216767,164.20411372407452,-2.376762031811204,0
718,4.9060911442489825,-1.7487064004264694,-7.238675981441338,4.212949279793409,-2.43773410793781,0
719,-1.972305550463373,-1.795174533242485,-7.334079438216767,-2.6607711322089127,-2.484398590211478,0
720,-1.9618635031144027,-1.7777417358715746,-7.238675981441338,-2.6499149998277907,-2.4666483366778014,0
721,-1.9486988350384848,-1.7559347959450882,-7.334079438216767,-2.637273390352766,-2.4453095296642497,0
722,-1.9618635031144027,-1.7777417358715746,-7.151802775719046,-2.6494538065554836,-2.4662643571848526,0
723,0.1951715506780567,-1.7872014068520885,-7.151802775719046,-0.4973312979288756,-2.4756801762270904,0
724,164.89726090463446,-1.7988156343730286,-7.151802775719046,164.20411372407452,-2.4872399962548735,0
725,-1.9618635031144027,-1.7777417358715746,-7.238675981441338,-2.6499149998277907,-2.4666483366778014,0
726,-1.714368720196649,-1.3239843729499123,-3.8193998696521567,-2.292544031482383,-1.9378933094766744,0
727,164.89726090463446,-1.6210685143533308,-3.9607232233035323,164.20411372407452,-2.222219267668327,0
728,19.49124417038868,-1.6778013120030837,-7.151802775719046,18.79809698983142,-2.366762849865116,0
729,164.89726090463446,-1.3999124912520662,-4.232161069144908,164.20411372407452,-2.035847635426447,0
730,-1.9928685694916464,-1.787464009726624,-7.246543869721485,-2.6808011023992426,-2.476362756263288,0
731,4.4122528695200245,-1.4932947318891658,-5.194280408437264,3.7191729743845086,-2.16204283652047,0
732,-2.198354347695707,-1.7647687022489356,-7.352401648496917,-2.885742165047346,-2.454178994333699,0
733,-1.9928685694916464,-1.787464009726624,-7.151802775719046,-2.6802843833410224,-2.4759415558607145,0
734,164.89726090463446,-1.4381495249984468,-4.637082685628464,164.20411372407452,-2.0913015674386797,0
735,-2.161254280731908,-1.740132702204448,-7.334079438216767,-2.848748935278834,-2.4295664702755597,0
736,164.89726090463446,-1.7673032030866285,-7.238675981441338,164.20411372407452,-2.456253746822281,0
737,-2.0000063368800864,-1.799115053408315,-7.238675981441338,-2.6878602388367363,-2.4879302415765823,0
738,164.89726090463446,-1.685351973861274,-7.238675981441338,164.20411372407452,-2.374632084425233,0
739,164.89726090463446,-1.8008268980615427,-7.151802775719046,164.20411372407452,-2.4892417740138284,0
740,164.89726090463446,-1.7725539715872238,-7.334079438216767,164.20411372407452,-2.461865607568156,0
741,164.89726090463446,-1.799115053408315,-7.151802775719046,164.20411372407452,-2.487538004312139,0
742,164.89726090463446,-1.7764801075655767,-7.151802775719046,164.20411372407452,-2.465008546230031,0
743,164.89726090463446,-1.7647687022489356,-7.238675981441338,164.20411372407452,-2.4537298466936432,0
744,0.5296304151374066,-1.7005194435566326,-4.23391134387943,-0.1550176596282814,-2.3172712220447664,0
