cluster_id,n_members,n_matched_buzzfeed,frac_matched_buzzfeed,n_astroturf,frac_astroturf,n_advocacy,frac_advocacy,top_label
7155,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7153,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7152,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7151,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7150,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7149,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7148,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7147,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7146,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7145,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7144,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7143,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7142,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7141,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7140,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7136,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7135,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7099,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7098,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7097,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7096,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7063,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7062,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7061,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7060,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7059,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7058,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7057,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7056,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7055,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7054,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7053,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7052,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7051,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7050,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7049,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7048,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7047,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7046,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7045,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7044,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7043,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7042,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7041,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7040,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7039,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7038,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7037,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7036,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7035,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7064,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7065,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7066,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7082,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7095,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7094,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7093,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7092,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7091,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7090,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7089,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7088,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7087,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7086,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7085,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7084,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7083,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7081,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7067,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7080,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7079,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7078,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7077,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7076,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7075,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7074,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7073,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7072,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7071,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7070,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7069,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7068,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7172,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7175,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7033,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7882,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7880,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7879,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7878,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7877,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7876,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7875,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7874,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7873,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7872,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7871,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7870,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7869,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7868,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7867,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7866,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7865,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7864,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7863,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7862,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7861,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7860,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7859,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7858,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7857,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7856,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7855,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7854,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7853,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7852,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7881,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7883,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7176,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7884,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7920,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7919,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7918,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7917,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7916,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7915,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7914,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7913,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7912,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7911,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7908,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7907,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7904,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7903,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7901,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7900,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7899,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7898,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7897,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7894,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7893,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7892,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7891,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7890,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7889,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7888,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7887,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7886,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7885,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7851,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7850,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7849,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7848,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7809,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7808,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7807,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7806,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7805,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7804,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7803,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7802,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7800,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7799,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7200,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7198,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7197,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7196,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7195,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7194,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7190,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7189,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7188,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7187,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7186,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7185,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7184,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7183,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7182,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7181,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7180,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7178,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7177,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7811,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7813,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7814,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7833,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7847,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7846,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7845,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7844,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7843,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7841,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7840,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7839,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7838,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7837,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7836,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7835,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7834,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7832,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7815,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7831,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7829,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7828,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7827,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7826,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7825,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7824,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7823,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7821,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7820,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7819,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7817,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7816,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7034,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
7032,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6609,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6775,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6773,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6772,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6771,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6770,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6769,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6768,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6767,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6766,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6765,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6764,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6763,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6762,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6761,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6760,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6710,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6709,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6708,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6705,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6704,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6703,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6701,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6699,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6698,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6697,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6696,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6695,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6692,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6691,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6690,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6774,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6776,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6809,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6777,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6807,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6806,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6805,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6804,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6803,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6802,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6801,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6800,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6799,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6797,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6796,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6795,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6794,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6793,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6792,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6791,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6790,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
6789,9,9,1.0,9,1.0,0,0.0,astroturf:Media Bridge LLC (NY AG)
