cluster_id,n_members,n_matched_buzzfeed,frac_matched_buzzfeed,n_astroturf,frac_astroturf,n_advocacy,frac_advocacy,top_label
9784,6,0,0.0,0,0.0,0,0.0,
9783,6,0,0.0,0,0.0,0,0.0,
9771,6,0,0.0,0,0.0,0,0.0,
9772,6,0,0.0,0,0.0,0,0.0,
9773,6,0,0.0,0,0.0,0,0.0,
9839,6,0,0.0,0,0.0,0,0.0,
9838,6,0,0.0,0,0.0,0,0.0,
9774,6,0,0.0,0,0.0,0,0.0,
9775,6,0,0.0,0,0.0,0,0.0,
9776,6,0,0.0,0,0.0,0,0.0,
9833,6,0,0.0,0,0.0,0,0.0,
9777,6,0,0.0,0,0.0,0,0.0,
9778,6,0,0.0,0,0.0,0,0.0,
9779,6,0,0.0,0,0.0,0,0.0,
9780,6,0,0.0,0,0.0,0,0.0,
9781,6,0,0.0,0,0.0,0,0.0,
9782,6,0,0.0,0,0.0,0,0.0,
9834,6,0,0.0,0,0.0,0,0.0,
9794,6,0,0.0,0,0.0,0,0.0,
9832,6,0,0.0,0,0.0,0,0.0,
9831,6,0,0.0,0,0.0,0,0.0,
9816,6,0,0.0,0,0.0,0,0.0,
9799,6,0,0.0,0,0.0,0,0.0,
9800,6,0,0.0,0,0.0,0,0.0,
9801,6,0,0.0,0,0.0,0,0.0,
9802,6,0,0.0,0,0.0,0,0.0,
9803,6,0,0.0,0,0.0,0,0.0,
9804,6,0,0.0,0,0.0,0,0.0,
9805,6,0,0.0,0,0.0,0,0.0,
9806,6,0,0.0,0,0.0,0,0.0,
9815,6,0,0.0,0,0.0,0,0.0,
9769,6,0,0.0,0,0.0,0,0.0,
9807,6,0,0.0,0,0.0,0,0.0,
9808,6,0,0.0,0,0.0,0,0.0,
9814,6,0,0.0,0,0.0,0,0.0,
9813,6,0,0.0,0,0.0,0,0.0,
9809,6,0,0.0,0,0.0,0,0.0,
9812,6,0,0.0,0,0.0,0,0.0,
9817,6,0,0.0,0,0.0,0,0.0,
9798,6,0,0.0,0,0.0,0,0.0,
9818,6,0,0.0,0,0.0,0,0.0,
9810,6,0,0.0,0,0.0,0,0.0,
9830,6,0,0.0,0,0.0,0,0.0,
9829,6,0,0.0,0,0.0,0,0.0,
9828,6,0,0.0,0,0.0,0,0.0,
9827,6,0,0.0,0,0.0,0,0.0,
9826,6,0,0.0,0,0.0,0,0.0,
9793,6,0,0.0,0,0.0,0,0.0,
9825,6,0,0.0,0,0.0,0,0.0,
9824,6,0,0.0,0,0.0,0,0.0,
9819,6,0,0.0,0,0.0,0,0.0,
9823,6,0,0.0,0,0.0,0,0.0,
9822,6,0,0.0,0,0.0,0,0.0,
9821,6,0,0.0,0,0.0,0,0.0,
9820,6,0,0.0,0,0.0,0,0.0,
9795,6,0,0.0,0,0.0,0,0.0,
9796,6,0,0.0,0,0.0,0,0.0,
9797,6,0,0.0,0,0.0,0,0.0,
9770,6,0,0.0,0,0.0,0,0.0,
9747,6,0,0.0,0,0.0,0,0.0,
9768,6,0,0.0,0,0.0,0,0.0,
9699,6,0,0.0,0,0.0,0,0.0,
9688,6,0,0.0,0,0.0,0,0.0,
9689,6,0,0.0,0,0.0,0,0.0,
9690,6,0,0.0,0,0.0,0,0.0,
9691,6,0,0.0,0,0.0,0,0.0,
9692,6,0,0.0,0,0.0,0,0.0,
9693,6,0,0.0,0,0.0,0,0.0,
9694,6,0,0.0,0,0.0,0,0.0,
9695,6,0,0.0,0,0.0,0,0.0,
9696,6,0,0.0,0,0.0,0,0.0,
9697,6,0,0.0,0,0.0,0,0.0,
9698,6,0,0.0,0,0.0,0,0.0,
9700,6,0,0.0,0,0.0,0,0.0,
9713,6,0,0.0,0,0.0,0,0.0,
9701,6,0,0.0,0,0.0,0,0.0,
9702,6,0,0.0,0,0.0,0,0.0,
9703,6,0,0.0,0,0.0,0,0.0,
9704,6,0,0.0,0,0.0,0,0.0,
9705,6,0,0.0,0,0.0,0,0.0,
9706,6,0,0.0,0,0.0,0,0.0,
9707,6,0,0.0,0,0.0,0,0.0,
9708,6,0,0.0,0,0.0,0,0.0,
9709,6,0,0.0,0,0.0,0,0.0,
9710,6,0,0.0,0,0.0,0,0.0,
9711,6,0,0.0,0,0.0,0,0.0,
9687,6,0,0.0,0,0.0,0,0.0,
9686,6,0,0.0,0,0.0,0,0.0,
9685,6,0,0.0,0,0.0,0,0.0,
9684,6,0,0.0,0,0.0,0,0.0,
9661,6,0,0.0,0,0.0,0,0.0,
9662,6,0,0.0,0,0.0,0,0.0,
9663,6,0,0.0,0,0.0,0,0.0,
9664,6,0,0.0,0,0.0,0,0.0,
9665,6,0,0.0,0,0.0,0,0.0,
9666,6,0,0.0,0,0.0,0,0.0,
9667,6,0,0.0,0,0.0,0,0.0,
9668,6,0,0.0,0,0.0,0,0.0,
9669,6,0,0.0,0,0.0,0,0.0,
9670,6,0,0.0,0,0.0,0,0.0,
9671,6,0,0.0,0,0.0,0,0.0,
9672,6,0,0.0,0,0.0,0,0.0,
9673,6,0,0.0,0,0.0,0,0.0,
9674,6,0,0.0,0,0.0,0,0.0,
9675,6,0,0.0,0,0.0,0,0.0,
9676,6,0,0.0,0,0.0,0,0.0,
9677,6,0,0.0,0,0.0,0,0.0,
9678,6,0,0.0,0,0.0,0,0.0,
9679,6,0,0.0,0,0.0,0,0.0,
9680,6,0,0.0,0,0.0,0,0.0,
9681,6,0,0.0,0,0.0,0,0.0,
9682,6,0,0.0,0,0.0,0,0.0,
9683,6,0,0.0,0,0.0,0,0.0,
9712,6,0,0.0,0,0.0,0,0.0,
9714,6,0,0.0,0,0.0,0,0.0,
9767,6,0,0.0,0,0.0,0,0.0,
9754,6,0,0.0,0,0.0,0,0.0,
9743,6,0,0.0,0,0.0,0,0.0,
9744,6,0,0.0,0,0.0,0,0.0,
9745,6,0,0.0,0,0.0,0,0.0,
9746,6,0,0.0,0,0.0,0,0.0,
9841,6,0,0.0,0,0.0,0,0.0,
9748,6,0,0.0,0,0.0,0,0.0,
9749,6,0,0.0,0,0.0,0,0.0,
9750,6,0,0.0,0,0.0,0,0.0,
9751,6,0,0.0,0,0.0,0,0.0,
9752,6,0,0.0,0,0.0,0,0.0,
9753,6,0,0.0,0,0.0,0,0.0,
9755,6,0,0.0,0,0.0,0,0.0,
9715,6,0,0.0,0,0.0,0,0.0,
9756,6,0,0.0,0,0.0,0,0.0,
9757,6,0,0.0,0,0.0,0,0.0,
9758,6,0,0.0,0,0.0,0,0.0,
9759,6,0,0.0,0,0.0,0,0.0,
9760,6,0,0.0,0,0.0,0,0.0,
9761,6,0,0.0,0,0.0,0,0.0,
9762,6,0,0.0,0,0.0,0,0.0,
9763,6,0,0.0,0,0.0,0,0.0,
9764,6,0,0.0,0,0.0,0,0.0,
9765,6,0,0.0,0,0.0,0,0.0,
9766,6,0,0.0,0,0.0,0,0.0,
9742,6,0,0.0,0,0.0,0,0.0,
9741,6,0,0.0,0,0.0,0,0.0,
9740,6,0,0.0,0,0.0,0,0.0,
9739,6,0,0.0,0,0.0,0,0.0,
9716,6,0,0.0,0,0.0,0,0.0,
9717,6,0,0.0,0,0.0,0,0.0,
9718,6,0,0.0,0,0.0,0,0.0,
9719,6,0,0.0,0,0.0,0,0.0,
9720,6,0,0.0,0,0.0,0,0.0,
9721,6,0,0.0,0,0.0,0,0.0,
9722,6,0,0.0,0,0.0,0,0.0,
9723,6,0,0.0,0,0.0,0,0.0,
9724,6,0,0.0,0,0.0,0,0.0,
9725,6,2,0.3333333333333333,0,0.0,2,0.3333333333333333,advocacy:Demand Progress
9726,6,0,0.0,0,0.0,0,0.0,
9727,6,0,0.0,0,0.0,0,0.0,
9728,6,0,0.0,0,0.0,0,0.0,
9729,6,0,0.0,0,0.0,0,0.0,
9730,6,0,0.0,0,0.0,0,0.0,
9731,6,0,0.0,0,0.0,0,0.0,
9732,6,0,0.0,0,0.0,0,0.0,
9733,6,0,0.0,0,0.0,0,0.0,
9734,6,0,0.0,0,0.0,0,0.0,
9735,6,0,0.0,0,0.0,0,0.0,
9736,6,0,0.0,0,0.0,0,0.0,
9737,6,0,0.0,0,0.0,0,0.0,
9738,6,0,0.0,0,0.0,0,0.0,
9840,6,0,0.0,0,0.0,0,0.0,
9864,6,0,0.0,0,0.0,0,0.0,
9842,6,0,0.0,0,0.0,0,0.0,
10013,6,0,0.0,0,0.0,0,0.0,
9987,6,0,0.0,0,0.0,0,0.0,
9988,6,0,0.0,0,0.0,0,0.0,
9989,6,0,0.0,0,0.0,0,0.0,
9990,6,0,0.0,0,0.0,0,0.0,
9991,6,0,0.0,0,0.0,0,0.0,
9992,6,0,0.0,0,0.0,0,0.0,
9993,6,0,0.0,0,0.0,0,0.0,
9994,6,0,0.0,0,0.0,0,0.0,
9995,6,0,0.0,0,0.0,0,0.0,
9996,6,0,0.0,0,0.0,0,0.0,
9997,6,0,0.0,0,0.0,0,0.0,
9998,6,6,1.0,0,0.0,6,1.0,advocacy:Mandate Media (agency)
9999,6,0,0.0,0,0.0,0,0.0,
10000,6,0,0.0,0,0.0,0,0.0,
10001,6,0,0.0,0,0.0,0,0.0,
10002,6,0,0.0,0,0.0,0,0.0,
10003,6,0,0.0,0,0.0,0,0.0,
10004,6,0,0.0,0,0.0,0,0.0,
10005,6,0,0.0,0,0.0,0,0.0,
10006,6,0,0.0,0,0.0,0,0.0,
10007,6,0,0.0,0,0.0,0,0.0,
10008,6,0,0.0,0,0.0,0,0.0,
10009,6,0,0.0,0,0.0,0,0.0,
10010,6,0,0.0,0,0.0,0,0.0,
10011,6,0,0.0,0,0.0,0,0.0,
9986,6,0,0.0,0,0.0,0,0.0,
9985,6,0,0.0,0,0.0,0,0.0,
9984,6,0,0.0,0,0.0,0,0.0,
9970,6,0,0.0,0,0.0,0,0.0,
9959,6,0,0.0,0,0.0,0,0.0,
9960,6,0,0.0,0,0.0,0,0.0,
9961,6,0,0.0,0,0.0,0,0.0,
9962,6,0,0.0,0,0.0,0,0.0,
9963,6,0,0.0,0,0.0,0,0.0,
9964,6,0,0.0,0,0.0,0,0.0,
9965,6,0,0.0,0,0.0,0,0.0,
9966,6,0,0.0,0,0.0,0,0.0,
9967,6,0,0.0,0,0.0,0,0.0,
9968,6,0,0.0,0,0.0,0,0.0,
9969,6,0,0.0,0,0.0,0,0.0,
9971,6,0,0.0,0,0.0,0,0.0,
9983,6,0,0.0,0,0.0,0,0.0,
9972,6,0,0.0,0,0.0,0,0.0,
9973,6,0,0.0,0,0.0,0,0.0,
9974,6,0,0.0,0,0.0,0,0.0,
9975,6,0,0.0,0,0.0,0,0.0,
9976,6,0,0.0,0,0.0,0,0.0,
9977,6,0,0.0,0,0.0,0,0.0,
9978,6,0,0.0,0,0.0,0,0.0,
9979,6,0,0.0,0,0.0,0,0.0,
9980,6,0,0.0,0,0.0,0,0.0,
9981,6,0,0.0,0,0.0,0,0.0,
9982,6,0,0.0,0,0.0,0,0.0,
10012,6,0,0.0,0,0.0,0,0.0,
10014,6,0,0.0,0,0.0,0,0.0,
9957,6,0,0.0,0,0.0,0,0.0,
10015,6,0,0.0,0,0.0,0,0.0,
10044,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10045,6,0,0.0,0,0.0,0,0.0,
10046,6,0,0.0,0,0.0,0,0.0,
10047,6,0,0.0,0,0.0,0,0.0,
10048,6,0,0.0,0,0.0,0,0.0,
10049,6,0,0.0,0,0.0,0,0.0,
10050,6,0,0.0,0,0.0,0,0.0,
10051,6,0,0.0,0,0.0,0,0.0,
10052,6,0,0.0,0,0.0,0,0.0,
10053,6,0,0.0,0,0.0,0,0.0,
10054,6,0,0.0,0,0.0,0,0.0,
10055,6,0,0.0,0,0.0,0,0.0,
10056,6,0,0.0,0,0.0,0,0.0,
10057,6,0,0.0,0,0.0,0,0.0,
10058,6,0,0.0,0,0.0,0,0.0,
10059,6,0,0.0,0,0.0,0,0.0,
10060,6,0,0.0,0,0.0,0,0.0,
10061,6,0,0.0,0,0.0,0,0.0,
10062,6,0,0.0,0,0.0,0,0.0,
10063,6,0,0.0,0,0.0,0,0.0,
10064,6,0,0.0,0,0.0,0,0.0,
10065,6,0,0.0,0,0.0,0,0.0,
10066,6,0,0.0,0,0.0,0,0.0,
10067,6,0,0.0,0,0.0,0,0.0,
10068,6,0,0.0,0,0.0,0,0.0,
10043,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10042,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10041,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10027,6,0,0.0,0,0.0,0,0.0,
10016,6,0,0.0,0,0.0,0,0.0,
10017,6,0,0.0,0,0.0,0,0.0,
10018,6,0,0.0,0,0.0,0,0.0,
10019,6,0,0.0,0,0.0,0,0.0,
10020,6,0,0.0,0,0.0,0,0.0,
10021,6,0,0.0,0,0.0,0,0.0,
10022,6,0,0.0,0,0.0,0,0.0,
10023,6,0,0.0,0,0.0,0,0.0,
10024,6,0,0.0,0,0.0,0,0.0,
10025,6,0,0.0,0,0.0,0,0.0,
10026,6,0,0.0,0,0.0,0,0.0,
10028,6,0,0.0,0,0.0,0,0.0,
10040,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10029,6,0,0.0,0,0.0,0,0.0,
10030,6,0,0.0,0,0.0,0,0.0,
10031,6,4,0.6666666666666666,0,0.0,4,0.6666666666666666,advocacy:Free Press
10032,6,6,1.0,0,0.0,6,1.0,advocacy:Free Press
10033,6,0,0.0,0,0.0,0,0.0,
10034,6,0,0.0,0,0.0,0,0.0,
10035,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10036,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10037,6,0,0.0,0,0.0,0,0.0,
10038,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
10039,6,6,1.0,0,0.0,6,1.0,advocacy:ACLU
9958,6,0,0.0,0,0.0,0,0.0,
9956,6,0,0.0,0,0.0,0,0.0,
9843,6,0,0.0,0,0.0,0,0.0,
9899,6,0,0.0,0,0.0,0,0.0,
9873,6,0,0.0,0,0.0,0,0.0,
9874,6,0,0.0,0,0.0,0,0.0,
9875,6,0,0.0,0,0.0,0,0.0,
9876,6,0,0.0,0,0.0,0,0.0,
9877,6,0,0.0,0,0.0,0,0.0,
9878,6,0,0.0,0,0.0,0,0.0,
9879,6,0,0.0,0,0.0,0,0.0,
9880,6,0,0.0,0,0.0,0,0.0,
9881,6,0,0.0,0,0.0,0,0.0,
9882,6,0,0.0,0,0.0,0,0.0,
9883,6,0,0.0,0,0.0,0,0.0,
9884,6,0,0.0,0,0.0,0,0.0,
9885,6,0,0.0,0,0.0,0,0.0,
9886,6,0,0.0,0,0.0,0,0.0,
9887,6,0,0.0,0,0.0,0,0.0,
9888,6,0,0.0,0,0.0,0,0.0,
9889,6,0,0.0,0,0.0,0,0.0,
9890,6,0,0.0,0,0.0,0,0.0,
9891,6,0,0.0,0,0.0,0,0.0,
9892,6,0,0.0,0,0.0,0,0.0,
9893,6,0,0.0,0,0.0,0,0.0,
9894,6,0,0.0,0,0.0,0,0.0,
9895,6,0,0.0,0,0.0,0,0.0,
9896,6,0,0.0,0,0.0,0,0.0,
9897,6,0,0.0,0,0.0,0,0.0,
9872,6,0,0.0,0,0.0,0,0.0,
9871,6,0,0.0,0,0.0,0,0.0,
9870,6,0,0.0,0,0.0,0,0.0,
9855,6,0,0.0,0,0.0,0,0.0,
9844,6,0,0.0,0,0.0,0,0.0,
9845,6,0,0.0,0,0.0,0,0.0,
9846,6,0,0.0,0,0.0,0,0.0,
9847,6,0,0.0,0,0.0,0,0.0,
9848,6,0,0.0,0,0.0,0,0.0,
9849,6,0,0.0,0,0.0,0,0.0,
9850,6,0,0.0,0,0.0,0,0.0,
9851,6,0,0.0,0,0.0,0,0.0,
9852,6,0,0.0,0,0.0,0,0.0,
9853,6,0,0.0,0,0.0,0,0.0,
9854,6,0,0.0,0,0.0,0,0.0,
9856,6,0,0.0,0,0.0,0,0.0,
9869,6,0,0.0,0,0.0,0,0.0,
9857,6,0,0.0,0,0.0,0,0.0,
9858,6,0,0.0,0,0.0,0,0.0,
9859,6,0,0.0,0,0.0,0,0.0,
9860,6,0,0.0,0,0.0,0,0.0,
9861,6,0,0.0,0,0.0,0,0.0,
9862,6,0,0.0,0,0.0,0,0.0,
9863,6,0,0.0,0,0.0,0,0.0,
9865,6,0,0.0,0,0.0,0,0.0,
9866,6,0,0.0,0,0.0,0,0.0,
9867,6,0,0.0,0,0.0,0,0.0,
9868,6,0,0.0,0,0.0,0,0.0,
9898,6,0,0.0,0,0.0,0,0.0,
9900,6,0,0.0,0,0.0,0,0.0,
9955,6,0,0.0,0,0.0,0,0.0,
9901,6,0,0.0,0,0.0,0,0.0,
9930,6,0,0.0,0,0.0,0,0.0,
9931,6,0,0.0,0,0.0,0,0.0,
9932,6,0,0.0,0,0.0,0,0.0,
9933,6,0,0.0,0,0.0,0,0.0,
9934,6,0,0.0,0,0.0,0,0.0,
9935,6,0,0.0,0,0.0,0,0.0,
9936,6,0,0.0,0,0.0,0,0.0,
9937,6,0,0.0,0,0.0,0,0.0,
9938,6,0,0.0,0,0.0,0,0.0,
9939,6,0,0.0,0,0.0,0,0.0,
9940,6,0,0.0,0,0.0,0,0.0,
9941,6,0,0.0,0,0.0,0,0.0,
9942,6,0,0.0,0,0.0,0,0.0,
9943,6,0,0.0,0,0.0,0,0.0,
9944,6,0,0.0,0,0.0,0,0.0,
9945,6,0,0.0,0,0.0,0,0.0,
9946,6,0,0.0,0,0.0,0,0.0,
9947,6,0,0.0,0,0.0,0,0.0,
9948,6,0,0.0,0,0.0,0,0.0,
9949,6,0,0.0,0,0.0,0,0.0,
9950,6,0,0.0,0,0.0,0,0.0,
9951,6,0,0.0,0,0.0,0,0.0,
9952,6,0,0.0,0,0.0,0,0.0,
9953,6,0,0.0,0,0.0,0,0.0,
9954,6,0,0.0,0,0.0,0,0.0,
9929,6,0,0.0,0,0.0,0,0.0,
9928,6,0,0.0,0,0.0,0,0.0,
9927,6,0,0.0,0,0.0,0,0.0,
9913,6,0,0.0,0,0.0,0,0.0,
9902,6,0,0.0,0,0.0,0,0.0,
9903,6,0,0.0,0,0.0,0,0.0,
9904,6,0,0.0,0,0.0,0,0.0,
9905,6,0,0.0,0,0.0,0,0.0,
9906,6,0,0.0,0,0.0,0,0.0,
9907,6,0,0.0,0,0.0,0,0.0,
9908,6,0,0.0,0,0.0,0,0.0,
9909,6,6,1.0,0,0.0,6,1.0,advocacy:Mandate Media (agency)
9910,6,0,0.0,0,0.0,0,0.0,
9911,6,0,0.0,0,0.0,0,0.0,
9912,6,0,0.0,0,0.0,0,0.0,
9914,6,0,0.0,0,0.0,0,0.0,
9926,6,0,0.0,0,0.0,0,0.0,
9915,6,0,0.0,0,0.0,0,0.0,
9916,6,0,0.0,0,0.0,0,0.0,
9917,6,0,0.0,0,0.0,0,0.0,
9918,6,0,0.0,0,0.0,0,0.0,
9919,6,0,0.0,0,0.0,0,0.0,
9920,6,0,0.0,0,0.0,0,0.0,
9921,6,0,0.0,0,0.0,0,0.0,
9922,6,0,0.0,0,0.0,0,0.0,
9923,6,0,0.0,0,0.0,0,0.0,
